school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3,subject,student_id,school_enc,sex_enc,address_enc,famsize_enc,Pstatus_enc,Mjob_enc,Fjob_enc,reason_enc,guardian_enc,avg_grade,performance_class
GP,F,18,U,GT3,T,3,3,other,other,course,mother,2,1,1,0,0,0,0,1,0,1,0,4,1,1,1,1,3,14,8,7,7,Portuguese,651,0,0,1,1,1,2,2,0,1,7.333333333333333,At-Risk
GP,M,18,U,GT3,T,2,2,other,at_home,course,other,1,1,1,0,1,0,1,0,0,1,1,4,4,3,2,2,1,26,7,8,8,Portuguese,652,0,1,1,1,1,2,0,0,2,7.666666666666667,At-Risk
GP,M,17,U,GT3,T,4,4,teacher,teacher,course,mother,1,1,0,0,1,0,1,0,1,1,0,4,2,1,1,2,5,6,10,8,9,Portuguese,653,0,1,1,1,1,4,4,0,1,9.0,At-Risk
GP,F,17,U,GT3,T,3,2,other,other,course,father,1,2,0,0,0,0,1,1,1,0,0,5,4,2,1,1,3,4,14,14,15,Portuguese,654,0,0,1,1,1,2,2,0,0,14.333333333333334,High
GP,F,17,U,LE3,T,1,1,at_home,at_home,course,mother,1,3,0,0,1,0,1,1,1,1,1,4,3,2,1,2,4,10,11,10,10,Portuguese,655,0,0,1,0,1,0,0,0,1,10.333333333333334,Average
GP,F,16,U,GT3,T,1,2,other,other,course,mother,1,1,0,0,0,0,0,1,0,1,0,5,3,5,1,2,5,4,12,11,11,Portuguese,656,0,0,1,1,1,2,2,0,1,11.333333333333334,Average
GP,F,17,R,GT3,T,2,1,at_home,services,course,mother,3,2,0,0,0,0,1,1,1,0,0,2,1,1,1,1,3,2,13,13,13,Portuguese,657,0,0,0,1,1,0,3,0,1,13.0,Average
GP,F,17,R,LE3,A,1,4,other,other,course,other,4,1,1,0,1,0,0,1,1,1,0,5,5,4,1,1,5,14,9,9,8,Portuguese,658,0,0,0,0,0,2,2,0,2,8.666666666666666,At-Risk
GP,M,18,U,GT3,T,2,2,other,services,reputation,father,1,2,0,0,0,0,0,1,0,1,0,5,5,4,3,5,2,16,8,7,8,Portuguese,659,0,1,1,1,1,2,3,3,0,7.666666666666667,At-Risk
GP,F,17,U,LE3,A,2,2,other,other,home,mother,1,1,1,0,1,0,0,0,0,1,0,3,1,2,1,1,1,8,11,9,10,Portuguese,660,0,0,1,0,0,2,2,1,1,10.0,Average
GP,F,17,R,LE3,T,1,1,at_home,other,course,mother,2,3,0,0,0,0,1,1,1,1,0,4,3,3,1,3,5,4,15,14,15,Portuguese,661,0,0,0,0,1,0,2,0,1,14.666666666666666,High
GP,F,17,U,LE3,A,4,2,teacher,other,course,mother,1,2,0,0,1,0,1,1,1,0,0,4,3,2,1,1,4,4,15,14,14,Portuguese,662,0,0,1,0,0,4,2,0,1,14.333333333333334,Average
GP,M,17,U,LE3,T,4,3,health,other,course,mother,2,2,0,0,0,0,1,1,1,1,1,2,5,5,1,4,5,8,15,15,15,Portuguese,663,0,1,1,0,1,1,2,0,1,15.0,High
GP,M,17,R,LE3,A,4,4,teacher,other,course,mother,2,2,0,0,1,0,0,1,1,1,0,3,3,3,2,3,4,0,12,12,12,Portuguese,664,0,1,0,0,0,4,2,0,1,12.0,Average
GP,M,16,U,LE3,T,4,3,teacher,other,course,mother,1,1,0,0,0,0,1,0,1,1,0,5,4,5,1,1,3,7,14,14,15,Portuguese,665,0,1,1,0,1,4,2,0,1,14.333333333333334,High
GP,M,16,U,GT3,T,4,4,services,services,course,mother,1,1,0,0,0,1,1,1,1,1,0,5,3,2,1,2,5,4,14,15,15,Portuguese,666,0,1,1,1,1,3,3,0,1,14.666666666666666,High
GP,F,17,U,GT3,T,4,4,teacher,services,course,mother,1,2,0,0,1,1,0,1,1,1,1,5,3,1,1,4,5,2,11,11,12,Portuguese,667,0,0,1,1,1,4,3,0,1,11.333333333333334,Average
GP,M,17,R,GT3,T,1,1,other,other,home,father,2,3,0,0,0,0,0,0,1,1,1,4,3,3,1,1,1,2,13,14,15,Portuguese,668,0,1,0,1,1,2,2,1,0,14.0,High
GP,F,17,U,GT3,T,3,3,services,other,home,mother,2,3,0,0,1,0,0,1,1,1,1,4,2,2,2,3,5,10,11,11,11,Portuguese,669,0,0,1,1,1,3,2,1,1,11.0,Average
GP,F,17,U,GT3,T,1,1,at_home,other,course,mother,1,2,0,1,0,0,0,0,1,0,1,4,3,2,1,1,4,10,10,9,10,Portuguese,670,0,0,1,1,1,0,2,0,1,9.666666666666666,Average
GP,F,18,U,GT3,T,2,1,other,other,course,other,2,3,0,0,1,0,0,0,1,1,1,4,4,4,1,1,3,10,12,10,11,Portuguese,671,0,0,1,1,1,2,2,0,2,11.0,Average
GP,M,16,U,GT3,T,2,1,other,other,course,mother,3,1,0,0,0,0,0,1,1,1,0,4,3,3,1,1,4,7,15,16,16,Portuguese,672,0,1,1,1,1,2,2,0,1,15.666666666666666,High
GP,F,17,U,GT3,T,1,1,other,services,course,father,1,2,0,0,1,0,0,1,1,0,0,4,3,4,1,2,5,4,11,10,11,Portuguese,673,0,0,1,1,1,2,3,0,0,10.666666666666666,Average
GP,M,17,U,GT3,T,2,3,other,other,course,father,2,1,0,0,0,0,0,1,1,1,0,5,2,2,1,1,2,2,9,12,13,Portuguese,674,0,1,1,1,1,2,2,0,0,11.333333333333334,Average
GP,M,22,U,GT3,T,3,1,services,services,other,mother,1,1,3,0,0,0,0,0,0,1,1,5,4,5,5,5,1,12,7,8,5,Portuguese,675,0,1,1,1,1,3,3,2,1,6.666666666666667,At-Risk
GP,M,18,R,LE3,T,3,3,other,services,course,mother,1,2,0,0,1,0,0,1,1,1,1,4,3,3,1,3,5,8,10,9,10,Portuguese,676,0,1,0,0,1,2,3,0,1,9.666666666666666,Average
GP,M,16,U,GT3,T,0,2,other,other,other,mother,1,1,0,0,0,0,0,0,1,1,0,4,3,2,2,4,5,0,11,12,11,Portuguese,677,0,1,1,1,1,2,2,2,1,11.333333333333334,Average
GP,M,18,U,GT3,T,3,2,services,other,course,mother,2,1,0,0,0,0,0,1,0,1,0,4,4,5,2,4,5,8,7,8,7,Portuguese,678,0,1,1,1,1,3,2,0,1,7.333333333333333,At-Risk
GP,M,16,U,GT3,T,3,3,at_home,other,reputation,other,3,2,1,1,1,0,0,0,1,1,0,5,3,3,1,3,2,4,9,11,10,Portuguese,679,0,1,1,1,1,0,2,3,2,10.0,Average
GP,M,18,U,GT3,T,2,1,services,services,other,mother,1,1,2,0,0,0,0,0,0,1,0,3,2,5,2,5,5,4,7,8,6,Portuguese,680,0,1,1,1,1,3,3,2,1,7.0,At-Risk
GP,M,16,R,GT3,T,2,1,other,other,course,mother,2,1,0,0,0,0,1,0,1,0,0,3,3,2,1,3,3,2,14,13,12,Portuguese,681,0,1,0,1,1,2,2,0,1,13.0,Average
GP,M,17,R,GT3,T,2,1,other,other,course,mother,1,1,0,0,0,0,0,0,1,1,0,4,4,2,2,4,5,0,12,12,13,Portuguese,682,0,1,0,1,1,2,2,0,1,12.333333333333334,Average
GP,M,17,U,LE3,T,1,1,health,other,course,mother,2,1,1,0,1,0,1,1,1,1,0,4,4,4,1,2,5,0,9,10,10,Portuguese,683,0,1,1,0,1,1,2,0,1,9.666666666666666,Average
GP,F,18,U,LE3,A,2,1,other,other,course,mother,1,2,0,0,1,0,0,0,1,1,1,4,3,4,1,3,5,2,12,12,13,Portuguese,684,0,0,1,0,0,2,2,0,1,12.333333333333334,Average
GP,F,17,U,LE3,T,4,2,teacher,services,reputation,mother,1,4,0,0,1,0,1,1,1,1,0,4,2,3,1,1,4,2,14,15,17,Portuguese,685,0,0,1,0,1,4,3,3,1,15.333333333333334,High
GP,F,19,U,GT3,T,2,2,services,services,home,mother,1,2,0,0,1,0,0,1,1,1,0,4,3,3,1,1,5,0,10,10,11,Portuguese,686,0,0,1,1,1,3,3,1,1,10.333333333333334,Average
GP,M,18,U,LE3,T,2,1,services,other,course,mother,3,2,1,0,0,0,1,0,0,1,0,4,4,5,4,4,5,4,11,10,11,Portuguese,687,0,1,1,0,1,3,2,0,1,10.666666666666666,Average
GP,F,17,R,GT3,T,4,2,other,other,course,mother,1,3,0,0,1,0,1,1,1,1,0,4,3,4,1,3,5,2,11,12,14,Portuguese,688,0,0,0,1,1,2,2,0,1,12.333333333333334,Average
GP,F,18,U,LE3,T,1,1,other,at_home,home,mother,1,3,0,0,1,0,0,0,1,0,0,4,4,3,2,3,3,4,11,12,14,Portuguese,689,0,0,1,0,1,2,0,1,1,12.333333333333334,Average
GP,F,18,R,GT3,T,2,2,other,other,home,mother,1,2,0,1,0,0,0,1,1,0,0,3,2,3,1,1,5,4,11,11,13,Portuguese,690,0,0,0,1,1,2,2,1,1,11.666666666666666,Average
GP,M,19,U,LE3,A,4,3,services,at_home,reputation,mother,1,2,0,0,1,0,0,1,1,1,0,4,3,1,1,1,1,4,11,13,14,Portuguese,691,0,1,1,0,0,3,0,3,1,12.666666666666666,Average
GP,M,18,U,GT3,T,2,1,other,other,home,mother,1,2,0,0,0,0,1,1,1,1,0,5,2,4,1,2,4,2,16,16,16,Portuguese,692,0,1,1,1,1,2,2,1,1,16.0,High
GP,M,17,R,GT3,T,2,2,other,services,other,mother,2,1,0,0,0,0,0,0,0,0,0,5,2,2,1,1,4,0,9,10,10,Portuguese,693,0,1,0,1,1,2,3,2,1,9.666666666666666,Average
GP,F,17,U,LE3,T,2,2,services,services,course,father,1,4,0,0,0,0,1,1,1,1,1,3,4,1,1,1,2,2,10,11,12,Portuguese,694,0,0,1,0,1,3,3,0,0,11.0,Average
GP,F,20,R,GT3,T,2,1,other,other,course,other,2,2,0,0,1,1,1,1,0,1,1,1,2,3,1,2,2,8,10,12,12,Portuguese,695,0,0,0,1,1,2,2,0,2,11.333333333333334,Average
GP,F,18,U,GT3,T,4,3,services,other,home,father,1,2,0,0,1,0,0,1,1,1,1,3,1,2,1,3,2,2,15,15,15,Portuguese,696,0,0,1,1,1,3,2,1,0,15.0,High
GP,M,18,U,GT3,T,4,3,teacher,other,course,mother,1,2,0,0,1,0,0,0,1,1,0,4,3,2,1,1,3,2,10,10,11,Portuguese,697,0,1,1,1,1,4,2,0,1,10.333333333333334,Average
GP,M,18,R,GT3,T,3,2,other,other,course,mother,1,3,0,0,0,0,1,0,1,0,0,5,3,2,1,1,3,2,10,11,12,Portuguese,698,0,1,0,1,1,2,2,0,1,11.0,Average
GP,F,17,U,GT3,T,3,3,other,other,home,mother,1,3,0,0,0,0,1,0,1,0,0,3,2,3,1,1,4,2,15,12,13,Portuguese,699,0,0,1,1,1,2,2,1,1,13.333333333333334,Average
GP,F,18,U,GT3,T,2,2,at_home,services,home,mother,1,3,0,0,1,0,1,1,1,1,1,4,3,3,1,1,3,0,11,12,13,Portuguese,700,0,0,1,1,1,0,3,1,1,12.0,Average
GP,M,17,U,GT3,T,2,2,other,other,home,father,2,1,0,0,0,0,0,1,0,1,0,4,4,4,2,3,4,8,8,8,9,Portuguese,701,0,1,1,1,1,2,2,1,0,8.333333333333334,At-Risk
GP,M,18,R,LE3,A,3,4,other,other,reputation,mother,2,2,0,0,1,0,1,1,1,1,0,4,2,5,3,4,1,6,15,16,16,Portuguese,702,0,1,0,0,0,2,2,3,1,15.666666666666666,High
GP,M,17,U,GT3,T,3,1,services,other,other,mother,1,2,0,0,0,0,1,1,1,1,1,5,4,4,3,4,5,0,11,11,14,Portuguese,703,0,1,1,1,1,3,2,2,1,12.0,Average
GP,F,18,R,GT3,T,4,4,teacher,other,reputation,mother,2,2,0,0,0,0,1,1,1,1,0,4,3,4,2,2,4,8,10,11,12,Portuguese,704,0,0,0,1,1,4,2,3,1,11.0,Average
GP,M,18,U,GT3,T,4,2,health,other,reputation,father,1,2,0,0,1,0,1,1,1,1,1,5,4,5,1,3,5,4,10,12,14,Portuguese,705,0,1,1,1,1,1,2,3,0,12.0,Average
GP,F,18,R,GT3,T,2,1,other,other,reputation,mother,2,2,0,0,1,0,0,1,0,1,1,4,3,5,1,2,3,12,8,9,10,Portuguese,706,0,0,0,1,1,2,2,3,1,9.0,Average
GP,F,19,U,GT3,T,3,3,other,services,home,other,1,2,0,0,1,0,1,1,1,1,0,4,3,5,3,3,5,16,11,12,12,Portuguese,707,0,0,1,1,1,2,3,1,2,11.666666666666666,Average
GP,F,18,U,GT3,T,2,3,other,services,reputation,father,1,4,0,0,1,0,1,1,1,1,1,4,5,5,1,3,2,10,16,16,16,Portuguese,708,0,0,1,1,1,2,3,3,0,16.0,High
GP,F,18,U,LE3,T,1,1,other,other,home,mother,2,2,0,0,1,0,0,0,1,0,0,4,4,3,1,1,3,2,13,13,13,Portuguese,709,0,0,1,0,1,2,2,1,1,13.0,Average
GP,M,17,R,GT3,T,1,2,at_home,at_home,home,mother,1,2,0,0,1,0,1,0,1,0,1,3,5,2,2,2,1,2,16,17,18,Portuguese,710,0,1,0,1,1,0,0,1,1,17.0,High
GP,F,18,U,GT3,T,2,1,other,other,home,mother,1,2,0,0,1,0,0,1,1,1,1,4,2,5,1,2,1,8,14,14,15,Portuguese,711,0,0,1,1,1,2,2,1,1,14.333333333333334,High
GP,F,17,U,GT3,T,2,4,at_home,health,reputation,mother,2,2,0,0,1,0,0,1,1,1,1,4,3,3,1,1,1,6,15,16,16,Portuguese,712,0,0,1,1,1,0,1,3,1,15.666666666666666,High
GP,F,17,U,LE3,T,2,2,services,other,course,mother,2,2,0,1,1,0,0,1,1,1,1,4,4,4,2,3,5,6,12,12,12,Portuguese,713,0,0,1,0,1,3,2,0,1,12.0,Average
GP,F,18,R,GT3,A,3,2,other,services,home,mother,2,2,0,0,0,0,0,0,0,1,1,4,1,1,1,1,5,15,12,9,10,Portuguese,714,0,0,0,1,0,2,3,1,1,10.333333333333334,Average
GP,M,18,U,GT3,T,4,4,teacher,services,home,mother,2,1,0,0,0,0,1,1,1,1,0,3,2,4,1,4,3,6,11,12,12,Portuguese,715,0,1,1,1,1,4,3,1,1,11.666666666666666,Average
GP,F,18,U,GT3,T,4,4,health,health,reputation,father,1,2,1,1,1,0,1,1,1,1,1,2,4,4,1,1,4,2,14,12,13,Portuguese,716,0,0,1,1,1,1,1,3,0,13.0,Average
GP,F,17,U,GT3,T,2,2,other,services,reputation,father,3,3,0,0,1,0,0,1,1,1,1,4,2,3,1,1,1,8,13,15,15,Portuguese,717,0,0,1,1,1,2,3,3,0,14.333333333333334,High
GP,F,19,R,GT3,T,3,2,services,services,reputation,father,1,2,1,1,1,0,0,1,0,1,0,3,3,3,4,3,3,0,9,8,10,Portuguese,718,0,0,0,1,1,3,3,3,0,9.0,Average
GP,M,18,U,LE3,T,4,3,teacher,services,course,mother,2,1,0,0,0,0,1,1,1,1,0,4,2,3,1,2,1,0,10,10,10,Portuguese,719,0,1,1,0,1,4,3,0,1,10.0,Average
GP,M,18,U,GT3,T,1,2,at_home,other,home,other,2,1,0,0,0,0,0,0,0,1,0,3,4,4,2,4,4,10,10,10,11,Portuguese,720,0,1,1,1,1,0,2,1,2,10.333333333333334,Average
GP,M,17,U,LE3,A,4,1,services,other,home,mother,2,1,0,0,0,0,1,1,1,1,1,4,5,4,2,4,5,22,11,11,10,Portuguese,721,0,1,1,0,0,3,2,1,1,10.666666666666666,Average
GP,M,17,U,LE3,A,3,2,teacher,services,home,mother,1,1,0,0,0,0,0,1,1,1,0,4,4,4,3,4,3,18,13,13,13,Portuguese,722,0,1,1,0,0,4,3,1,1,13.0,Average
GP,F,18,R,LE3,T,1,1,at_home,other,reputation,mother,2,4,0,0,1,0,1,1,1,0,0,5,2,2,1,1,3,2,17,17,18,Portuguese,723,0,0,0,0,1,0,2,3,1,17.333333333333332,High
GP,F,18,U,GT3,T,1,1,other,other,home,mother,2,2,0,1,0,0,1,1,1,1,0,5,4,4,1,1,4,0,12,13,13,Portuguese,724,0,0,1,1,1,2,2,1,1,12.666666666666666,Average
GP,F,17,U,GT3,T,2,2,other,other,course,mother,1,2,0,0,1,0,0,0,1,1,0,5,4,5,1,2,5,12,12,12,14,Portuguese,725,0,0,1,1,1,2,2,0,1,12.666666666666666,Average
GP,F,18,U,GT3,T,2,1,other,other,reputation,mother,2,2,0,0,0,0,1,1,1,1,1,4,3,1,1,1,5,10,12,13,14,Portuguese,726,0,0,1,1,1,2,2,3,1,13.0,Average
GP,M,17,U,GT3,T,1,1,other,other,reputation,father,1,2,0,0,0,0,0,0,1,1,0,4,3,3,1,2,4,0,12,12,12,Portuguese,727,0,1,1,1,1,2,2,3,0,12.0,Average
GP,F,18,U,GT3,T,2,2,at_home,at_home,other,mother,1,3,0,0,1,0,0,1,1,1,0,4,3,3,1,2,2,0,18,18,18,Portuguese,728,0,0,1,1,1,0,0,2,1,18.0,High
GP,F,17,U,GT3,T,1,1,services,teacher,reputation,mother,1,3,0,0,1,0,0,1,1,1,0,4,3,3,1,1,3,0,13,13,14,Portuguese,729,0,0,1,1,1,3,4,3,1,13.333333333333334,Average
GP,M,18,U,GT3,T,2,1,services,services,reputation,mother,1,3,0,0,0,0,1,1,1,1,0,4,2,4,1,3,2,0,14,15,15,Portuguese,730,0,1,1,1,1,3,3,3,1,14.666666666666666,High
GP,M,18,U,LE3,A,4,4,teacher,teacher,reputation,mother,1,2,0,0,1,0,1,1,1,1,0,5,4,3,1,1,2,0,17,17,17,Portuguese,731,0,1,1,0,0,4,4,3,1,17.0,High
GP,M,18,U,GT3,T,4,2,teacher,other,home,mother,1,2,0,0,1,0,1,1,1,1,1,4,3,2,1,4,5,2,15,16,16,Portuguese,732,0,1,1,1,1,4,2,1,1,15.666666666666666,High
GP,F,17,U,GT3,T,4,3,health,services,reputation,mother,1,3,0,0,1,0,0,1,1,1,0,4,2,2,1,2,3,0,17,18,18,Portuguese,733,0,0,1,1,1,1,3,3,1,17.666666666666668,High
GP,F,17,R,LE3,T,3,1,services,other,reputation,mother,2,4,0,0,1,0,0,1,1,0,0,3,1,2,1,1,3,0,18,19,19,Portuguese,734,0,0,0,0,1,3,2,3,1,18.666666666666668,High
GP,M,18,R,LE3,T,3,2,services,other,reputation,mother,2,3,0,0,1,0,1,1,1,1,0,5,4,2,1,1,4,0,14,15,15,Portuguese,735,0,1,0,0,1,3,2,3,1,14.666666666666666,High
GP,M,17,U,GT3,T,3,3,health,other,home,mother,1,1,0,0,1,0,0,1,1,1,0,4,4,3,1,3,5,0,14,15,15,Portuguese,736,0,1,1,1,1,1,2,1,1,14.666666666666666,High
GP,F,19,U,GT3,T,4,4,health,other,reputation,other,2,2,0,0,1,0,1,1,1,1,0,2,3,4,2,3,2,2,14,13,13,Portuguese,737,0,0,1,1,1,1,2,3,2,13.333333333333334,Average
GP,F,18,U,LE3,T,4,3,other,other,home,other,2,2,0,0,1,0,0,1,1,1,1,4,4,5,1,2,2,0,13,14,14,Portuguese,738,0,0,1,0,1,2,2,1,2,13.666666666666666,Average
GP,F,18,U,GT3,T,4,3,other,other,reputation,father,1,4,0,0,1,0,0,1,1,1,0,4,3,3,1,1,3,0,16,17,17,Portuguese,739,0,0,1,1,1,2,2,3,0,16.666666666666668,High
GP,M,18,U,LE3,T,4,4,teacher,teacher,home,mother,1,1,0,0,1,0,0,1,1,1,1,1,4,2,2,2,1,0,18,18,17,Portuguese,740,0,1,1,0,1,4,4,1,1,17.666666666666668,High
GP,F,18,U,LE3,A,4,4,health,other,home,mother,1,2,0,0,1,1,0,1,1,1,1,4,2,4,1,1,4,0,14,15,15,Portuguese,741,0,0,1,0,0,1,2,1,1,14.666666666666666,High
GP,M,17,U,LE3,T,4,4,other,teacher,home,father,2,1,0,0,0,0,0,1,1,1,0,4,1,1,2,2,5,0,12,13,13,Portuguese,742,0,1,1,0,1,2,4,1,0,12.666666666666666,Average
GP,F,17,R,GT3,T,4,4,services,services,reputation,mother,2,3,0,0,1,0,1,1,1,1,0,5,3,4,1,1,5,0,7,7,8,Portuguese,743,0,0,0,1,1,3,3,3,1,7.333333333333333,At-Risk
GP,F,17,U,GT3,T,4,2,other,other,reputation,mother,2,3,0,0,1,0,0,1,1,1,0,4,3,3,1,1,3,0,16,16,16,Portuguese,744,0,0,1,1,1,2,2,3,1,16.0,High
GP,F,17,U,GT3,T,3,2,health,health,reputation,father,1,4,0,0,1,0,1,0,1,1,0,5,2,2,1,2,5,0,18,18,18,Portuguese,745,0,0,1,1,1,1,1,3,0,18.0,High
GP,M,19,R,LE3,T,2,1,at_home,services,course,mother,2,3,1,0,0,0,1,1,1,1,1,4,3,1,1,1,5,0,9,10,11,Portuguese,746,0,1,0,0,1,0,3,0,1,10.0,Average
GP,M,20,U,GT3,A,3,2,services,other,course,other,1,1,2,0,0,0,1,1,1,0,0,5,5,3,1,1,5,0,14,15,15,Portuguese,747,0,1,1,1,0,3,2,0,2,14.666666666666666,High
GP,M,19,R,GT3,T,3,3,other,services,reputation,father,1,2,0,0,0,0,1,1,1,0,1,4,5,3,1,2,5,0,10,10,11,Portuguese,748,0,1,0,1,1,2,3,3,0,10.333333333333334,Average
GP,F,18,U,GT3,T,1,4,other,teacher,home,mother,1,2,0,1,1,0,0,0,1,0,1,3,4,4,1,2,5,2,10,10,11,Portuguese,749,0,0,1,1,1,2,4,1,1,10.333333333333334,Average
GP,F,18,U,GT3,T,2,1,services,other,course,mother,2,2,0,0,1,0,1,1,1,1,0,5,3,3,1,2,1,2,12,12,15,Portuguese,750,0,0,1,1,1,3,2,0,1,13.0,High
GP,F,17,U,GT3,T,2,3,other,other,course,father,2,2,0,0,0,0,1,1,1,1,1,4,2,1,1,1,3,2,11,12,14,Portuguese,751,0,0,1,1,1,2,2,0,0,12.333333333333334,Average
GP,F,17,R,GT3,T,4,4,teacher,teacher,course,mother,1,1,0,0,0,0,1,1,1,1,0,4,4,4,1,1,5,2,15,16,17,Portuguese,752,0,0,0,1,1,4,4,0,1,16.0,High
GP,F,18,U,GT3,T,4,3,other,other,course,mother,1,3,0,0,1,0,1,1,1,1,1,4,3,4,1,1,5,2,14,15,17,Portuguese,753,0,0,1,1,1,2,2,0,1,15.333333333333334,High
GP,F,18,U,LE3,T,4,3,health,services,course,mother,2,1,0,0,1,0,0,1,1,1,0,3,2,4,1,4,1,8,12,12,15,Portuguese,754,0,0,1,0,1,1,3,0,1,13.0,High
GP,F,17,R,GT3,T,3,4,at_home,services,course,father,1,3,0,0,1,0,1,0,1,1,0,4,3,4,2,5,5,2,15,15,17,Portuguese,755,0,0,0,1,1,0,3,0,0,15.666666666666666,High
GP,F,18,U,GT3,T,3,3,at_home,other,course,father,1,2,0,0,1,0,0,1,1,1,0,4,1,4,1,1,3,8,11,12,14,Portuguese,756,0,0,1,1,1,0,2,0,0,12.333333333333334,Average
GP,M,19,U,GT3,T,4,2,health,other,course,mother,2,2,0,0,1,0,1,1,1,1,1,5,4,4,1,1,1,9,11,10,10,Portuguese,757,0,1,1,1,1,1,2,0,1,10.333333333333334,Average
GP,F,18,U,GT3,T,4,4,teacher,other,course,mother,1,2,0,0,1,0,0,1,1,1,0,4,4,4,3,3,5,0,12,11,13,Portuguese,758,0,0,1,1,1,4,2,0,1,12.0,Average
GP,F,18,U,GT3,T,3,4,other,other,course,mother,1,1,0,0,1,0,1,1,1,1,1,5,4,4,1,1,1,4,11,12,14,Portuguese,759,0,0,1,1,1,2,2,0,1,12.333333333333334,Average
GP,F,17,U,GT3,T,4,4,health,health,course,mother,1,1,0,0,0,0,1,1,1,1,0,5,3,4,1,2,5,2,14,15,17,Portuguese,760,0,0,1,1,1,1,1,0,1,15.333333333333334,High
GP,F,17,U,GT3,A,4,3,services,services,course,mother,1,2,0,0,1,0,0,1,1,1,1,5,2,2,1,2,5,14,15,14,17,Portuguese,761,0,0,1,1,0,3,3,0,1,15.333333333333334,High
GP,F,17,U,LE3,A,3,3,services,other,home,mother,1,2,0,1,1,0,0,1,1,1,0,5,3,3,1,1,5,0,12,12,13,Portuguese,762,0,0,1,0,0,3,2,1,1,12.333333333333334,Average
GP,F,17,U,LE3,T,2,1,other,other,home,father,1,2,0,0,0,0,1,1,1,1,0,4,2,3,2,2,2,2,11,12,14,Portuguese,763,0,0,1,0,1,2,2,1,0,12.333333333333334,Average
GP,M,18,U,LE3,T,4,4,other,other,reputation,father,1,1,0,0,1,0,0,1,1,1,0,4,2,5,3,4,5,2,8,9,11,Portuguese,764,0,1,1,0,1,2,2,3,0,9.333333333333334,Average
GP,F,19,U,GT3,T,1,1,other,other,course,other,3,3,0,0,0,0,1,1,0,0,1,1,5,5,4,3,5,12,10,10,11,Portuguese,765,0,0,1,1,1,2,2,0,2,10.333333333333334,Average
GP,F,19,U,LE3,A,1,1,other,other,course,other,3,2,2,0,1,0,0,0,1,1,1,5,3,4,1,1,4,2,8,8,9,Portuguese,766,0,0,1,0,0,2,2,0,2,8.333333333333334,At-Risk
GP,F,18,U,GT3,T,2,2,other,other,course,mother,1,1,0,0,1,0,1,1,1,1,1,4,3,5,2,4,5,2,10,10,10,Portuguese,767,0,0,1,1,1,2,2,0,1,10.0,Average
GP,F,17,U,GT3,T,2,2,other,other,course,mother,1,2,0,0,1,0,0,1,1,0,1,4,2,2,1,1,3,4,14,13,13,Portuguese,768,0,0,1,1,1,2,2,0,1,13.333333333333334,Average
GP,F,17,R,LE3,T,2,2,services,services,course,mother,1,3,0,0,1,0,1,1,1,1,0,3,3,2,2,2,3,0,11,11,10,Portuguese,769,0,0,0,0,1,3,3,0,1,10.666666666666666,Average
GP,F,17,U,GT3,T,3,1,services,services,course,father,1,3,0,0,1,0,0,0,1,1,0,3,4,3,2,3,5,0,17,18,17,Portuguese,770,0,0,1,1,1,3,3,0,0,17.333333333333332,High
GP,F,17,U,LE3,T,0,2,at_home,at_home,home,father,2,3,0,0,0,0,0,1,1,1,0,3,3,3,2,3,2,0,14,14,15,Portuguese,771,0,0,1,0,1,0,0,1,0,14.333333333333334,High
GP,F,18,U,GT3,T,1,1,other,other,home,mother,2,3,0,0,0,0,1,1,1,1,0,4,5,5,1,2,2,0,14,14,14,Portuguese,772,0,0,1,1,1,2,2,1,1,14.0,Average
GP,M,18,U,GT3,T,4,4,other,other,course,mother,1,3,0,0,0,0,1,1,1,1,0,4,3,3,2,2,3,0,13,14,13,Portuguese,773,0,1,1,1,1,2,2,0,1,13.333333333333334,Average
GP,M,17,U,GT3,T,3,3,other,services,reputation,mother,1,1,0,0,0,0,1,0,1,1,0,4,3,5,3,5,5,0,17,18,17,Portuguese,774,0,1,1,1,1,2,3,3,1,17.333333333333332,High
GP,M,17,R,GT3,T,2,2,services,other,course,mother,4,1,0,0,1,0,0,1,1,1,0,4,4,5,5,5,4,2,11,10,10,Portuguese,775,0,1,0,1,1,3,2,0,1,10.333333333333334,Average
GP,F,17,U,GT3,T,4,4,teacher,services,course,mother,1,3,0,0,1,0,1,1,1,1,0,5,4,4,1,3,4,0,13,12,13,Portuguese,776,0,0,1,1,1,4,3,0,1,12.666666666666666,Average
GP,F,17,U,GT3,T,4,4,teacher,teacher,course,mother,2,3,0,0,1,0,0,0,1,1,1,4,3,3,1,2,4,4,15,14,15,Portuguese,777,0,0,1,1,1,4,4,0,1,14.666666666666666,High
GP,F,17,U,GT3,T,3,3,at_home,other,course,mother,1,1,0,0,1,1,1,1,1,1,0,4,2,5,2,5,5,2,11,12,11,Portuguese,778,0,0,1,1,1,0,2,0,1,11.333333333333334,Average
GP,M,18,U,LE3,T,2,2,other,other,course,mother,1,4,0,0,1,1,1,1,1,1,0,4,5,5,2,4,5,0,11,11,12,Portuguese,779,0,1,1,0,1,2,2,0,1,11.333333333333334,Average
